location,date,variant,num_sequences,perc_sequences,num_sequences_total
Angola,9/20/21,Eta,0,0,57
Angola,9/20/21,Gamma,0,0,57
Angola,9/20/21,Iota,0,0,57
Angola,9/20/21,Kappa,0,0,57
Angola,9/20/21,Lambda,0,0,57
Angola,9/20/21,Mu,0,0,57
Angola,9/20/21,Omicron,0,0,57
Angola,9/20/21,S:677H.Robin1,0,0,57
Angola,9/20/21,S:677P.Pelican,0,0,57
Angola,9/20/21,others,0,0,57
Angola,9/20/21,non_who,0,0,57
Angola,10/4/21,Alpha,0,0,33
Angola,10/4/21,B.1.1.277,0,0,33
Angola,10/4/21,B.1.1.302,0,0,33
Angola,10/4/21,B.1.1.519,0,0,33
Angola,10/4/21,B.1.160,0,0,33
Angola,10/4/21,B.1.177,0,0,33
Angola,10/4/21,B.1.221,0,0,33
Angola,10/4/21,B.1.258,0,0,33
Angola,10/4/21,B.1.367,0,0,33
Angola,10/4/21,B.1.620,0,0,33
Angola,10/4/21,Beta,0,0,33
Angola,10/4/21,Delta,33,100,33
Angola,10/4/21,Epsilon,0,0,33
Angola,10/4/21,Eta,0,0,33
Angola,10/4/21,Gamma,0,0,33
Angola,10/4/21,Iota,0,0,33
Angola,10/4/21,Kappa,0,0,33
Angola,10/4/21,Lambda,0,0,33
Angola,10/4/21,Mu,0,0,33
Angola,10/4/21,Omicron,0,0,33
Angola,10/4/21,S:677H.Robin1,0,0,33
Angola,10/4/21,S:677P.Pelican,0,0,33
Angola,10/4/21,others,0,0,33
Angola,10/4/21,non_who,0,0,33
Argentina,5/11/20,Alpha,0,0,151
Argentina,5/11/20,B.1.1.277,0,0,151
Argentina,5/11/20,B.1.1.302,0,0,151
Argentina,5/11/20,B.1.1.519,0,0,151
Argentina,5/11/20,B.1.160,0,0,151
Argentina,5/11/20,B.1.177,0,0,151
Argentina,5/11/20,B.1.221,0,0,151
Argentina,5/11/20,B.1.258,0,0,151
Argentina,5/11/20,B.1.367,0,0,151
Argentina,5/11/20,B.1.620,0,0,151
Argentina,5/11/20,Beta,0,0,151
Argentina,5/11/20,Delta,0,0,151
Argentina,5/11/20,Epsilon,0,0,151
Argentina,5/11/20,Eta,0,0,151
Argentina,5/11/20,Gamma,0,0,151
Argentina,5/11/20,Iota,0,0,151
Argentina,5/11/20,Kappa,0,0,151
Argentina,5/11/20,Lambda,0,0,151
Argentina,5/11/20,Mu,0,0,151
Argentina,5/11/20,Omicron,0,0,151
Argentina,5/11/20,S:677H.Robin1,0,0,151
Argentina,5/11/20,S:677P.Pelican,0,0,151
Argentina,5/11/20,others,151,100,151
Argentina,5/11/20,non_who,151,100,151
Argentina,5/25/20,Alpha,0,0,167
Argentina,5/25/20,B.1.1.277,0,0,167
Argentina,5/25/20,B.1.1.302,0,0,167
Argentina,5/25/20,B.1.1.519,0,0,167
Argentina,5/25/20,B.1.160,0,0,167
Argentina,5/25/20,B.1.177,0,0,167
Argentina,5/25/20,B.1.221,0,0,167
Argentina,5/25/20,B.1.258,0,0,167
Argentina,5/25/20,B.1.367,0,0,167
Argentina,5/25/20,B.1.620,0,0,167
Argentina,5/25/20,Beta,0,0,167
Argentina,5/25/20,Delta,0,0,167
Argentina,5/25/20,Epsilon,0,0,167
Argentina,5/25/20,Eta,0,0,167
Argentina,5/25/20,Gamma,0,0,167
Argentina,5/25/20,Iota,0,0,167
Argentina,5/25/20,Kappa,0,0,167
Argentina,5/25/20,Lambda,0,0,167
Argentina,5/25/20,Mu,0,0,167
Argentina,5/25/20,Omicron,0,0,167
Argentina,5/25/20,S:677H.Robin1,0,0,167
Argentina,5/25/20,S:677P.Pelican,0,0,167
Argentina,5/25/20,others,167,100,167
Argentina,5/25/20,non_who,167,100,167
Argentina,6/8/20,Alpha,0,0,67
Argentina,6/8/20,B.1.1.277,0,0,67
Argentina,6/8/20,B.1.1.302,0,0,67
Argentina,6/8/20,B.1.1.519,0,0,67
Argentina,6/8/20,B.1.160,0,0,67
Argentina,6/8/20,B.1.177,0,0,67
Argentina,6/8/20,B.1.221,0,0,67
Argentina,6/8/20,B.1.258,0,0,67
Argentina,6/8/20,B.1.367,0,0,67
Argentina,6/8/20,B.1.620,0,0,67
Argentina,6/8/20,Beta,0,0,67
Argentina,6/8/20,Delta,0,0,67
Argentina,6/8/20,Epsilon,0,0,67
Argentina,6/8/20,Eta,0,0,67
Argentina,6/8/20,Gamma,0,0,67
Argentina,6/8/20,Iota,0,0,67
Argentina,6/8/20,Kappa,0,0,67
Argentina,6/8/20,Lambda,0,0,67
Argentina,6/8/20,Mu,0,0,67
Argentina,6/8/20,Omicron,0,0,67
Argentina,6/8/20,S:677H.Robin1,0,0,67
Argentina,6/8/20,S:677P.Pelican,0,0,67
Argentina,6/8/20,others,67,100,67
Argentina,6/8/20,non_who,67,100,67
Argentina,6/22/20,Alpha,0,0,79
Argentina,6/22/20,B.1.1.277,0,0,79
Argentina,6/22/20,B.1.1.302,0,0,79
Argentina,6/22/20,B.1.1.519,0,0,79
Argentina,6/22/20,B.1.160,0,0,79
Argentina,6/22/20,B.1.177,0,0,79
Argentina,6/22/20,B.1.221,0,0,79
Argentina,6/22/20,B.1.258,0,0,79
Argentina,6/22/20,B.1.367,0,0,79
Argentina,6/22/20,B.1.620,0,0,79
Argentina,6/22/20,Beta,0,0,79
Argentina,6/22/20,Delta,0,0,79
Argentina,6/22/20,Epsilon,0,0,79
Argentina,6/22/20,Eta,0,0,79
Argentina,6/22/20,Gamma,0,0,79
Argentina,6/22/20,Iota,0,0,79
Argentina,6/22/20,Kappa,0,0,79
Argentina,6/22/20,Lambda,0,0,79
Argentina,6/22/20,Mu,0,0,79
Argentina,6/22/20,Omicron,0,0,79
Argentina,6/22/20,S:677H.Robin1,0,0,79
Argentina,6/22/20,S:677P.Pelican,0,0,79
Argentina,6/22/20,others,79,100,79
Argentina,6/22/20,non_who,79,100,79
Argentina,7/6/20,Alpha,0,0,63
Argentina,7/6/20,B.1.1.277,0,0,63
Argentina,7/6/20,B.1.1.302,0,0,63
Argentina,7/6/20,B.1.1.519,0,0,63
Argentina,7/6/20,B.1.160,0,0,63
Argentina,7/6/20,B.1.177,0,0,63
Argentina,7/6/20,B.1.221,0,0,63
Argentina,7/6/20,B.1.258,0,0,63
Argentina,7/6/20,B.1.367,0,0,63
Argentina,7/6/20,B.1.620,0,0,63
Argentina,7/6/20,Beta,0,0,63
Argentina,7/6/20,Delta,0,0,63
Argentina,7/6/20,Epsilon,0,0,63
Argentina,7/6/20,Eta,0,0,63
Argentina,7/6/20,Gamma,0,0,63
Argentina,7/6/20,Iota,0,0,63
Argentina,7/6/20,Kappa,0,0,63
Argentina,7/6/20,Lambda,0,0,63
Argentina,7/6/20,Mu,0,0,63
Argentina,7/6/20,Omicron,0,0,63
Argentina,7/6/20,S:677H.Robin1,0,0,63
Argentina,7/6/20,S:677P.Pelican,0,0,63
Argentina,7/6/20,others,63,100,63
Argentina,7/6/20,non_who,63,100,63
Argentina,7/20/20,Alpha,0,0,113
Argentina,7/20/20,B.1.1.277,0,0,113
Argentina,7/20/20,B.1.1.302,0,0,113
Argentina,7/20/20,B.1.1.519,0,0,113
Argentina,7/20/20,B.1.160,0,0,113
Argentina,7/20/20,B.1.177,0,0,113
Argentina,7/20/20,B.1.221,0,0,113
Argentina,7/20/20,B.1.258,0,0,113
Argentina,7/20/20,B.1.367,0,0,113
Argentina,7/20/20,B.1.620,0,0,113
Argentina,7/20/20,Beta,0,0,113
Argentina,7/20/20,Delta,0,0,113
Argentina,7/20/20,Epsilon,0,0,113
Argentina,7/20/20,Eta,0,0,113
Argentina,7/20/20,Gamma,0,0,113
Argentina,7/20/20,Iota,0,0,113
Argentina,7/20/20,Kappa,0,0,113
Argentina,7/20/20,Lambda,0,0,113
Argentina,7/20/20,Mu,0,0,113
Argentina,7/20/20,Omicron,0,0,113
Argentina,7/20/20,S:677H.Robin1,0,0,113
Argentina,7/20/20,S:677P.Pelican,0,0,113
Argentina,7/20/20,others,113,100,113
Argentina,7/20/20,non_who,113,100,113
Argentina,8/3/20,Alpha,0,0,103
Argentina,8/3/20,B.1.1.277,0,0,103
Argentina,8/3/20,B.1.1.302,0,0,103
Argentina,8/3/20,B.1.1.519,0,0,103
Argentina,8/3/20,B.1.160,0,0,103
Argentina,8/3/20,B.1.177,0,0,103
Argentina,8/3/20,B.1.221,0,0,103
Argentina,8/3/20,B.1.258,0,0,103
Argentina,8/3/20,B.1.367,0,0,103
Argentina,8/3/20,B.1.620,0,0,103
Argentina,8/3/20,Beta,0,0,103
Argentina,8/3/20,Delta,0,0,103
Argentina,8/3/20,Epsilon,0,0,103
Argentina,8/3/20,Eta,0,0,103
Argentina,8/3/20,Gamma,0,0,103
Argentina,8/3/20,Iota,0,0,103
Argentina,8/3/20,Kappa,0,0,103
Argentina,8/3/20,Lambda,0,0,103
Argentina,8/3/20,Mu,0,0,103
Argentina,8/3/20,Omicron,0,0,103
Argentina,8/3/20,S:677H.Robin1,0,0,103
Argentina,8/3/20,S:677P.Pelican,0,0,103
Argentina,8/3/20,others,103,100,103
Argentina,8/3/20,non_who,103,100,103
Argentina,8/17/20,Alpha,0,0,113
Argentina,8/17/20,B.1.1.277,0,0,113
Argentina,8/17/20,B.1.1.302,0,0,113
Argentina,8/17/20,B.1.1.519,0,0,113
Argentina,8/17/20,B.1.160,0,0,113
Argentina,8/17/20,B.1.177,0,0,113
Argentina,8/17/20,B.1.221,0,0,113
Argentina,8/17/20,B.1.258,0,0,113
Argentina,8/17/20,B.1.367,0,0,113
Argentina,8/17/20,B.1.620,0,0,113
Argentina,8/17/20,Beta,0,0,113
Argentina,8/17/20,Delta,0,0,113
Argentina,8/17/20,Epsilon,0,0,113
Argentina,8/17/20,Eta,0,0,113
Argentina,8/17/20,Gamma,0,0,113
Argentina,8/17/20,Iota,0,0,113
Argentina,8/17/20,Kappa,0,0,113
Argentina,8/17/20,Lambda,0,0,113
Argentina,8/17/20,Mu,0,0,113
Argentina,8/17/20,Omicron,0,0,113
Argentina,8/17/20,S:677H.Robin1,0,0,113
Argentina,8/17/20,S:677P.Pelican,0,0,113
Argentina,8/17/20,others,113,100,113
Argentina,8/17/20,non_who,113,100,113
Argentina,8/31/20,Alpha,0,0,138
Argentina,8/31/20,B.1.1.277,0,0,138
Argentina,8/31/20,B.1.1.302,0,0,138
Argentina,8/31/20,B.1.1.519,0,0,138
Argentina,8/31/20,B.1.160,0,0,138
Argentina,8/31/20,B.1.177,0,0,138
Argentina,8/31/20,B.1.221,0,0,138
Argentina,8/31/20,B.1.258,0,0,138
Argentina,8/31/20,B.1.367,0,0,138
Argentina,8/31/20,B.1.620,0,0,138
Argentina,8/31/20,Beta,0,0,138
Argentina,8/31/20,Delta,0,0,138
Argentina,8/31/20,Epsilon,0,0,138
Argentina,8/31/20,Eta,0,0,138
Argentina,8/31/20,Gamma,0,0,138
Argentina,8/31/20,Iota,0,0,138
Argentina,8/31/20,Kappa,0,0,138
Argentina,8/31/20,Lambda,0,0,138
Argentina,8/31/20,Mu,0,0,138
Argentina,8/31/20,Omicron,0,0,138
Argentina,8/31/20,S:677H.Robin1,0,0,138
Argentina,8/31/20,S:677P.Pelican,0,0,138
Argentina,8/31/20,others,138,100,138
Argentina,8/31/20,non_who,138,100,138
Argentina,9/14/20,Alpha,0,0,50
Argentina,9/14/20,B.1.1.277,0,0,50
Argentina,9/14/20,B.1.1.302,0,0,50
Argentina,9/14/20,B.1.1.519,0,0,50
Argentina,9/14/20,B.1.160,0,0,50
Argentina,9/14/20,B.1.177,0,0,50
Argentina,9/14/20,B.1.221,0,0,50
Argentina,9/14/20,B.1.258,0,0,50
Argentina,9/14/20,B.1.367,0,0,50
Argentina,9/14/20,B.1.620,0,0,50
Argentina,9/14/20,Beta,0,0,50
Argentina,9/14/20,Delta,0,0,50
Argentina,9/14/20,Epsilon,0,0,50
Argentina,9/14/20,Eta,0,0,50
Argentina,9/14/20,Gamma,0,0,50
Argentina,9/14/20,Iota,0,0,50
Argentina,9/14/20,Kappa,0,0,50
Argentina,9/14/20,Lambda,0,0,50
Argentina,9/14/20,Mu,0,0,50
Argentina,9/14/20,Omicron,0,0,50
Argentina,9/14/20,S:677H.Robin1,0,0,50
Argentina,9/14/20,S:677P.Pelican,0,0,50
Argentina,9/14/20,others,50,100,50
Argentina,9/14/20,non_who,50,100,50
Argentina,9/28/20,Alpha,0,0,56
Argentina,9/28/20,B.1.1.277,0,0,56
Argentina,9/28/20,B.1.1.302,0,0,56
Argentina,9/28/20,B.1.1.519,0,0,56
Argentina,9/28/20,B.1.160,0,0,56
Argentina,9/28/20,B.1.177,0,0,56
Argentina,9/28/20,B.1.221,0,0,56
Argentina,9/28/20,B.1.258,0,0,56
Argentina,9/28/20,B.1.367,0,0,56
Argentina,9/28/20,B.1.620,0,0,56
Argentina,9/28/20,Beta,0,0,56
Argentina,9/28/20,Delta,0,0,56
Argentina,9/28/20,Epsilon,0,0,56
Argentina,9/28/20,Eta,0,0,56
Argentina,9/28/20,Gamma,0,0,56
Argentina,9/28/20,Iota,0,0,56
Argentina,9/28/20,Kappa,0,0,56
Argentina,9/28/20,Lambda,0,0,56
Argentina,9/28/20,Mu,0,0,56
Argentina,9/28/20,Omicron,0,0,56
Argentina,9/28/20,S:677H.Robin1,0,0,56
Argentina,9/28/20,S:677P.Pelican,0,0,56
Argentina,9/28/20,others,56,100,56
Argentina,9/28/20,non_who,56,100,56
Argentina,10/12/20,Alpha,0,0,39
Argentina,10/12/20,B.1.1.277,0,0,39
Argentina,10/12/20,B.1.1.302,0,0,39
Argentina,10/12/20,B.1.1.519,0,0,39
Argentina,10/12/20,B.1.160,0,0,39
Argentina,10/12/20,B.1.177,0,0,39
Argentina,10/12/20,B.1.221,0,0,39
Argentina,10/12/20,B.1.258,0,0,39
Argentina,10/12/20,B.1.367,0,0,39
Argentina,10/12/20,B.1.620,0,0,39
Argentina,10/12/20,Beta,0,0,39
Argentina,10/12/20,Delta,0,0,39
Argentina,10/12/20,Epsilon,0,0,39
Argentina,10/12/20,Eta,0,0,39
Argentina,10/12/20,Gamma,0,0,39
Argentina,10/12/20,Iota,0,0,39
Argentina,10/12/20,Kappa,0,0,39
Argentina,10/12/20,Lambda,0,0,39
Argentina,10/12/20,Mu,0,0,39
Argentina,10/12/20,Omicron,0,0,39
Argentina,10/12/20,S:677H.Robin1,0,0,39
Argentina,10/12/20,S:677P.Pelican,0,0,39
Argentina,10/12/20,others,39,100,39
Argentina,10/12/20,non_who,39,100,39
Argentina,10/26/20,Alpha,0,0,102
Argentina,10/26/20,B.1.1.277,0,0,102
Argentina,10/26/20,B.1.1.302,0,0,102
Argentina,10/26/20,B.1.1.519,0,0,102
Argentina,10/26/20,B.1.160,0,0,102
Argentina,10/26/20,B.1.177,0,0,102
Argentina,10/26/20,B.1.221,0,0,102
Argentina,10/26/20,B.1.258,0,0,102
Argentina,10/26/20,B.1.367,0,0,102
Argentina,10/26/20,B.1.620,0,0,102
Argentina,10/26/20,Beta,0,0,102
Argentina,10/26/20,Delta,0,0,102
Argentina,10/26/20,Epsilon,0,0,102
Argentina,10/26/20,Eta,0,0,102
Argentina,10/26/20,Gamma,0,0,102
Argentina,10/26/20,Iota,0,0,102
Argentina,10/26/20,Kappa,0,0,102
Argentina,10/26/20,Lambda,0,0,102
Argentina,10/26/20,Mu,0,0,102
Argentina,10/26/20,Omicron,0,0,102
Argentina,10/26/20,S:677H.Robin1,0,0,102
Argentina,10/26/20,S:677P.Pelican,0,0,102
Argentina,10/26/20,others,102,100,102
Argentina,10/26/20,non_who,102,100,102
Argentina,11/9/20,Alpha,0,0,58
Argentina,11/9/20,B.1.1.277,0,0,58
Argentina,11/9/20,B.1.1.302,0,0,58
Argentina,11/9/20,B.1.1.519,1,1.72,58
Argentina,11/9/20,B.1.160,0,0,58
Argentina,11/9/20,B.1.177,0,0,58
Argentina,11/9/20,B.1.221,0,0,58
Argentina,11/9/20,B.1.258,0,0,58
Argentina,11/9/20,B.1.367,0,0,58
Argentina,11/9/20,B.1.620,0,0,58
Argentina,11/9/20,Beta,0,0,58
Argentina,11/9/20,Delta,0,0,58
Argentina,11/9/20,Epsilon,0,0,58
Argentina,11/9/20,Eta,0,0,58
Argentina,11/9/20,Gamma,0,0,58
Argentina,11/9/20,Iota,0,0,58
Argentina,11/9/20,Kappa,0,0,58
Argentina,11/9/20,Lambda,1,1.72,58
Argentina,11/9/20,Mu,0,0,58
Argentina,11/9/20,Omicron,0,0,58
Argentina,11/9/20,S:677H.Robin1,0,0,58
Argentina,11/9/20,S:677P.Pelican,0,0,58
Argentina,11/9/20,others,56,96.56,58
Argentina,11/9/20,non_who,57,98.28,58
Argentina,11/23/20,Alpha,0,0,63
Argentina,11/23/20,B.1.1.277,0,0,63
Argentina,11/23/20,B.1.1.302,0,0,63
Argentina,11/23/20,B.1.1.519,3,4.76,63
Argentina,11/23/20,B.1.160,0,0,63
Argentina,11/23/20,B.1.177,0,0,63
Argentina,11/23/20,B.1.221,0,0,63
Argentina,11/23/20,B.1.258,0,0,63
Argentina,11/23/20,B.1.367,0,0,63
Argentina,11/23/20,B.1.620,0,0,63
Argentina,11/23/20,Beta,0,0,63
Argentina,11/23/20,Delta,1,1.59,63
Argentina,11/23/20,Epsilon,0,0,63
Argentina,11/23/20,Eta,0,0,63
Argentina,11/23/20,Gamma,0,0,63
Argentina,11/23/20,Iota,0,0,63
Argentina,11/23/20,Kappa,0,0,63
Argentina,11/23/20,Lambda,0,0,63
Argentina,11/23/20,Mu,0,0,63
Argentina,11/23/20,Omicron,0,0,63
Argentina,11/23/20,S:677H.Robin1,0,0,63
Argentina,11/23/20,S:677P.Pelican,0,0,63
Argentina,11/23/20,others,59,93.65,63
Argentina,11/23/20,non_who,62,98.41,63
Argentina,12/7/20,Alpha,0,0,49
Argentina,12/7/20,B.1.1.277,0,0,49
Argentina,12/7/20,B.1.1.302,0,0,49
Argentina,12/7/20,B.1.1.519,0,0,49
Argentina,12/7/20,B.1.160,0,0,49
Argentina,12/7/20,B.1.177,0,0,49
Argentina,12/7/20,B.1.221,0,0,49
Argentina,12/7/20,B.1.258,0,0,49
Argentina,12/7/20,B.1.367,0,0,49
Argentina,12/7/20,B.1.620,0,0,49
Argentina,12/7/20,Beta,0,0,49
Argentina,12/7/20,Delta,0,0,49
Argentina,12/7/20,Epsilon,0,0,49
Argentina,12/7/20,Eta,0,0,49
Argentina,12/7/20,Gamma,0,0,49
Argentina,12/7/20,Iota,0,0,49
Argentina,12/7/20,Kappa,0,0,49
Argentina,12/7/20,Lambda,0,0,49
Argentina,12/7/20,Mu,0,0,49
Argentina,12/7/20,Omicron,0,0,49
Argentina,12/7/20,S:677H.Robin1,0,0,49
Argentina,12/7/20,S:677P.Pelican,0,0,49
Argentina,12/7/20,others,49,100,49
Argentina,12/7/20,non_who,49,100,49
Argentina,12/21/20,Alpha,0,0,71
Argentina,12/21/20,B.1.1.277,0,0,71
Argentina,12/21/20,B.1.1.302,0,0,71
Argentina,12/21/20,B.1.1.519,0,0,71
Argentina,12/21/20,B.1.160,0,0,71
Argentina,12/21/20,B.1.177,0,0,71
Argentina,12/21/20,B.1.221,0,0,71
Argentina,12/21/20,B.1.258,0,0,71
Argentina,12/21/20,B.1.367,0,0,71
Argentina,12/21/20,B.1.620,0,0,71
Argentina,12/21/20,Beta,0,0,71
Argentina,12/21/20,Delta,0,0,71
Argentina,12/21/20,Epsilon,0,0,71
Argentina,12/21/20,Eta,0,0,71
Argentina,12/21/20,Gamma,0,0,71
Argentina,12/21/20,Iota,0,0,71
Argentina,12/21/20,Kappa,0,0,71
Argentina,12/21/20,Lambda,0,0,71
Argentina,12/21/20,Mu,0,0,71
Argentina,12/21/20,Omicron,0,0,71
Argentina,12/21/20,S:677H.Robin1,0,0,71
Argentina,12/21/20,S:677P.Pelican,0,0,71
Argentina,12/21/20,others,71,100,71
Argentina,12/21/20,non_who,71,100,71
Argentina,1/4/21,Alpha,1,2.04,49
Argentina,1/4/21,B.1.1.277,0,0,49
Argentina,1/4/21,B.1.1.302,0,0,49
Argentina,1/4/21,B.1.1.519,0,0,49
Argentina,1/4/21,B.1.160,0,0,49
Argentina,1/4/21,B.1.177,0,0,49
Argentina,1/4/21,B.1.221,0,0,49
Argentina,1/4/21,B.1.258,1,2.04,49
Argentina,1/4/21,B.1.367,0,0,49
Argentina,1/4/21,B.1.620,0,0,49
Argentina,1/4/21,Beta,0,0,49
Argentina,1/4/21,Delta,0,0,49
Argentina,1/4/21,Epsilon,0,0,49
Argentina,1/4/21,Eta,0,0,49
Argentina,1/4/21,Gamma,0,0,49
Argentina,1/4/21,Iota,0,0,49
Argentina,1/4/21,Kappa,0,0,49
Argentina,1/4/21,Lambda,0,0,49
Argentina,1/4/21,Mu,0,0,49
Argentina,1/4/21,Omicron,0,0,49
Argentina,1/4/21,S:677H.Robin1,0,0,49
Argentina,1/4/21,S:677P.Pelican,0,0,49
Argentina,1/4/21,others,47,95.92,49
Argentina,1/4/21,non_who,48,97.96,49
Argentina,1/11/21,Alpha,0,0,33
Argentina,1/11/21,B.1.1.277,0,0,33
Argentina,1/11/21,B.1.1.302,0,0,33
Argentina,1/11/21,B.1.1.519,0,0,33
Argentina,1/11/21,B.1.160,0,0,33
Argentina,1/11/21,B.1.177,0,0,33
Argentina,1/11/21,B.1.221,0,0,33
Argentina,1/11/21,B.1.258,0,0,33
Argentina,1/11/21,B.1.367,0,0,33
Argentina,1/11/21,B.1.620,0,0,33
Argentina,1/11/21,Beta,0,0,33
Argentina,1/11/21,Delta,0,0,33
Argentina,1/11/21,Epsilon,1,3.03,33
Argentina,1/11/21,Eta,0,0,33
Argentina,1/11/21,Gamma,0,0,33
Argentina,1/11/21,Iota,0,0,33
Argentina,1/11/21,Kappa,0,0,33
Argentina,1/11/21,Lambda,0,0,33
Argentina,1/11/21,Mu,0,0,33
Argentina,1/11/21,Omicron,0,0,33
Argentina,1/11/21,S:677H.Robin1,0,0,33
Argentina,1/11/21,S:677P.Pelican,0,0,33
Argentina,1/11/21,others,32,96.97,33
Argentina,1/11/21,non_who,32,96.97,33
Argentina,1/25/21,Alpha,0,0,62
Argentina,1/25/21,B.1.1.277,0,0,62
Argentina,1/25/21,B.1.1.302,0,0,62
Argentina,1/25/21,B.1.1.519,2,3.23,62
Argentina,1/25/21,B.1.160,0,0,62
Argentina,1/25/21,B.1.177,0,0,62
Argentina,1/25/21,B.1.221,0,0,62
Argentina,1/25/21,B.1.258,0,0,62
Argentina,1/25/21,B.1.367,0,0,62
Argentina,1/25/21,B.1.620,0,0,62
Argentina,1/25/21,Beta,0,0,62
Argentina,1/25/21,Delta,0,0,62
Argentina,1/25/21,Epsilon,0,0,62
Argentina,1/25/21,Eta,0,0,62
Argentina,1/25/21,Gamma,1,1.61,62
Argentina,1/25/21,Iota,0,0,62
Argentina,1/25/21,Kappa,0,0,62
Argentina,1/25/21,Lambda,1,1.61,62
Argentina,1/25/21,Mu,0,0,62
Argentina,1/25/21,Omicron,0,0,62
Argentina,1/25/21,S:677H.Robin1,0,0,62
Argentina,1/25/21,S:677P.Pelican,0,0,62
Argentina,1/25/21,others,58,93.55,62
Argentina,1/25/21,non_who,60,96.78,62
Argentina,2/8/21,Alpha,5,7.25,69
Argentina,2/8/21,B.1.1.277,0,0,69
Argentina,2/8/21,B.1.1.302,0,0,69
Argentina,2/8/21,B.1.1.519,8,11.59,69
Argentina,2/8/21,B.1.160,0,0,69
Argentina,2/8/21,B.1.177,0,0,69
Argentina,2/8/21,B.1.221,0,0,69
Argentina,2/8/21,B.1.258,0,0,69
Argentina,2/8/21,B.1.367,0,0,69
Argentina,2/8/21,B.1.620,0,0,69
Argentina,2/8/21,Beta,0,0,69
Argentina,2/8/21,Delta,0,0,69
Argentina,2/8/21,Epsilon,3,4.35,69
Argentina,2/8/21,Eta,0,0,69
Argentina,2/8/21,Gamma,2,2.9,69
Argentina,2/8/21,Iota,0,0,69
Argentina,2/8/21,Kappa,0,0,69
Argentina,2/8/21,Lambda,2,2.9,69
Argentina,2/8/21,Mu,0,0,69
Argentina,2/8/21,Omicron,0,0,69
Argentina,2/8/21,S:677H.Robin1,0,0,69
Argentina,2/8/21,S:677P.Pelican,0,0,69
Argentina,2/8/21,others,49,71.01,69
Argentina,2/8/21,non_who,57,82.6,69
Argentina,2/22/21,Alpha,0,0,57
Argentina,2/22/21,B.1.1.277,0,0,57
Argentina,2/22/21,B.1.1.302,0,0,57
Argentina,2/22/21,B.1.1.519,1,1.75,57
Argentina,2/22/21,B.1.160,0,0,57
Argentina,2/22/21,B.1.177,0,0,57
Argentina,2/22/21,B.1.221,0,0,57
Argentina,2/22/21,B.1.258,0,0,57
Argentina,2/22/21,B.1.367,0,0,57
Argentina,2/22/21,B.1.620,0,0,57
Argentina,2/22/21,Beta,0,0,57
Argentina,2/22/21,Delta,0,0,57
Argentina,2/22/21,Epsilon,1,1.75,57
Argentina,2/22/21,Eta,0,0,57
Argentina,2/22/21,Gamma,3,5.26,57
Argentina,2/22/21,Iota,0,0,57
Argentina,2/22/21,Kappa,0,0,57
Argentina,2/22/21,Lambda,2,3.51,57
Argentina,2/22/21,Mu,0,0,57
Argentina,2/22/21,Omicron,0,0,57
Argentina,2/22/21,S:677H.Robin1,0,0,57
Argentina,2/22/21,S:677P.Pelican,0,0,57
Argentina,2/22/21,others,50,87.73,57
Argentina,2/22/21,non_who,51,89.48,57
Argentina,3/8/21,Alpha,5,7.69,65
Argentina,3/8/21,B.1.1.277,0,0,65
Argentina,3/8/21,B.1.1.302,0,0,65
Argentina,3/8/21,B.1.1.519,3,4.62,65
Argentina,3/8/21,B.1.160,0,0,65
Argentina,3/8/21,B.1.177,0,0,65
Argentina,3/8/21,B.1.221,0,0,65
Argentina,3/8/21,B.1.258,0,0,65
Argentina,3/8/21,B.1.367,0,0,65
Argentina,3/8/21,B.1.620,0,0,65
Argentina,3/8/21,Beta,0,0,65
Argentina,3/8/21,Delta,1,1.54,65
Argentina,3/8/21,Epsilon,3,4.62,65
Argentina,3/8/21,Eta,0,0,65
Argentina,3/8/21,Gamma,7,10.77,65
Argentina,3/8/21,Iota,0,0,65
Argentina,3/8/21,Kappa,0,0,65
Argentina,3/8/21,Lambda,2,3.08,65
Argentina,3/8/21,Mu,0,0,65
Argentina,3/8/21,Omicron,0,0,65
Argentina,3/8/21,S:677H.Robin1,0,0,65
Argentina,3/8/21,S:677P.Pelican,0,0,65
Argentina,3/8/21,others,44,67.68,65
Argentina,3/8/21,non_who,47,72.3,65
Argentina,3/22/21,Alpha,22,12.43,177
Argentina,3/22/21,B.1.1.277,0,0,177
Argentina,3/22/21,B.1.1.302,0,0,177
Argentina,3/22/21,B.1.1.519,5,2.82,177
Argentina,3/22/21,B.1.160,0,0,177
Argentina,3/22/21,B.1.177,0,0,177
Argentina,3/22/21,B.1.221,0,0,177
Argentina,3/22/21,B.1.258,0,0,177
Argentina,3/22/21,B.1.367,0,0,177
Argentina,3/22/21,B.1.620,0,0,177
Argentina,3/22/21,Beta,0,0,177
Argentina,3/22/21,Delta,0,0,177
Argentina,3/22/21,Epsilon,4,2.26,177
Argentina,3/22/21,Eta,0,0,177
Argentina,3/22/21,Gamma,22,12.43,177
Argentina,3/22/21,Iota,2,1.13,177
Argentina,3/22/21,Kappa,0,0,177
Argentina,3/22/21,Lambda,7,3.95,177
Argentina,3/22/21,Mu,0,0,177
Argentina,3/22/21,Omicron,0,0,177
Argentina,3/22/21,S:677H.Robin1,0,0,177
Argentina,3/22/21,S:677P.Pelican,0,0,177
Argentina,3/22/21,others,115,64.98,177
Argentina,3/22/21,non_who,120,67.8,177
Argentina,4/5/21,Alpha,32,16.33,196
